날짜,요일,주말여부,주문수,코로나발발,공휴일,복날,방학여부,평균기온,최저기온,최고기온,강우여부,강수량mm,지하철승하차인원,버스승하차인원,도마1동인구,도마2동인구,변동인구,영업가게,확진자,완치자,사망자,전국확진자,전국완치자,전국사망자,구글검색량,네이버검색량,유튜브조회수
2016-05-05,목,0,53,0,1,0,0,19.6,9.2,27.9,0,NA,115883,395622,17481,20527,17917,47,0,0,0,0,0,0,NA,17.4148,11609.13864
2016-05-06,금,0,50,0,0,0,0,20.5,14.5,26.2,0,NA,98193,239586,17479,20528,17916,47,0,0,0,0,0,0,NA,16.8237,10899.2158
2016-05-07,토,1,50,0,0,0,0,17.1,11.3,24.6,0,NA,97626,255830,17477,20529,17915,47,0,0,0,0,0,0,NA,15.32449,10257.81512
2016-05-08,일,1,45,0,0,0,0,19.1,9.8,27.5,0,NA,77836,264197,17475,20530,17914,47,0,0,0,0,0,0,28,14.62112,9675.894986
2016-05-09,월,0,32,0,0,0,0,20,14.6,26.6,0,NA,127838,212951,17473,20530,17913,47,0,0,0,0,0,0,NA,9.54561,9145.907661
2016-05-10,화,0,52,0,0,0,0,14.1,12.5,17.7,1,25.7,113087,372425,17471,20530,17912,47,0,0,0,0,0,0,NA,10.74432,8661.506148
2016-05-11,수,0,33,0,0,0,0,17,11.9,23.3,1,3.7,126341,343119,17469,20530,17911,47,0,0,0,0,0,0,NA,9.21979,8217.317029
2016-05-12,목,0,27,0,0,0,0,18.8,11.7,25.7,0,NA,126465,378625,17467,20530,17910,47,0,0,0,0,0,0,NA,9.64027,7808.762669
2016-05-13,금,0,24,0,1,0,0,17.6,14.1,22.5,0,NA,145818,377235,17465,20530,17910,47,0,0,0,0,0,0,NA,13.21548,7431.920757
2016-05-14,토,1,47,0,1,0,0,20.3,13.5,26.5,0,NA,109404,373902,17463,20530,17910,47,0,0,0,0,0,0,NA,16.29094,7083.412379
2016-05-15,일,1,36,0,0,0,0,19.7,14.2,26.2,1,7.5,81689,279876,17461,20530,17910,47,0,0,0,0,0,0,31,18.62011,0
2016-05-16,월,0,36,0,0,0,0,15.9,10,22.2,1,5.2,123707,365591,17459,20530,17910,47,0,0,0,0,0,0,NA,9.60505,0
2016-05-17,화,0,33,0,0,0,0,19.1,10.7,27,0,NA,124059,364482,17457,20530,17910,47,0,0,0,0,0,0,NA,8.85324,0
2016-05-18,수,0,21,0,0,0,0,21.5,12,29.8,0,NA,125035,369520,17455,20530,17910,47,0,0,0,0,0,0,NA,9.15925,0
2016-05-19,목,0,23,0,0,0,0,23.3,14.6,31.3,0,NA,125921,365096,17454,20530,17910,47,0,0,0,0,0,0,NA,9.17466,0
2016-05-20,금,0,30,0,0,0,0,22.7,14.5,30.1,0,NA,134827,367384,17453,20530,17910,47,0,0,0,0,0,0,NA,12.25893,0
2016-05-21,토,1,41,0,0,0,0,23.1,16.3,29.4,0,NA,113882,294172,17452,20530,17910,47,0,0,0,0,0,0,NA,15.12966,0
2016-05-22,일,1,44,0,0,0,0,22.6,13.7,30.3,0,NA,80438,217705,17451,20530,17910,47,0,0,0,0,0,0,28,15.04821,0
2016-05-23,월,0,30,0,0,0,0,23.1,15,30.4,0,NA,121468,361321,17448,20530,17910,47,0,0,0,0,0,0,NA,8.67052,0
2016-05-24,화,0,43,0,0,0,0,18.3,15.5,21.9,1,16.8,114842,349483,17445,20531,17910,47,0,0,0,0,0,0,NA,9.52029,0
2016-05-25,수,0,26,0,0,0,0,19.5,12.4,25.5,0,NA,127134,376023,17442,20532,17910,47,0,0,0,0,0,0,NA,8.88296,0
2016-05-26,목,0,24,0,0,0,0,21,15.6,26.4,0,NA,122892,371710,17439,20533,17910,47,0,0,0,0,0,0,NA,9.01065,0
2016-05-27,금,0,34,0,0,0,0,22.9,17.9,29.1,0,NA,132336,372062,17436,20534,17910,47,0,0,0,0,0,0,NA,11.88358,0
2016-05-28,토,1,45,0,0,0,0,22,18.2,28,0,NA,111809,291004,17433,20535,17910,47,0,0,0,0,0,0,NA,15.28817,0
2016-05-29,일,1,47,0,0,0,0,21.1,17.5,26.9,1,0.1,81321,216961,17430,20536,17910,47,0,0,0,0,0,0,30,13.5501,0
2016-05-30,월,0,32,0,0,0,0,22,14.4,29.4,0,NA,121133,369373,17427,20537,17910,47,0,0,0,0,0,0,NA,8.36011,0
2016-05-31,화,0,35,0,0,0,0,22,16.2,27.9,0,NA,119685,358309,17424,20538,17910,47,0,0,0,0,0,0,NA,9.54891,0
2016-06-01,수,0,38,0,0,0,0,22.9,18.5,28.4,0,NA,122563,359463,17422,20539,17909,47,0,0,0,0,0,0,NA,10.00572,0
2016-06-02,목,0,31,0,0,0,0,22.5,15.1,29.3,0,NA,122661,363138,17420,20540,17908,47,0,0,0,0,0,0,NA,9.62817,0
2016-06-03,금,0,33,0,0,0,0,22.7,17.1,29,0,NA,132067,366674,17418,20541,17907,47,0,0,0,0,0,0,NA,11.88358,0
2016-06-04,토,1,45,0,0,0,0,19.9,17.1,22,1,0.4,98945,257726,17416,20542,17906,47,0,0,0,0,0,0,NA,16.55842,0
2016-06-05,일,1,34,0,1,0,0,22.9,14.6,30.3,0,NA,76773,206409,17414,20543,17905,47,0,0,0,0,0,0,45,17.95196,0
2016-06-06,월,0,43,0,1,0,0,20.8,18.4,24.5,1,0.5,78111,213356,17412,20544,17904,47,0,0,0,0,0,0,NA,16.71693,0
2016-06-07,화,0,37,0,0,0,0,21.9,18.4,26.7,1,1.2,121407,366007,17410,20545,17903,47,0,0,0,0,0,0,NA,9.48067,0
2016-06-08,수,0,31,0,0,0,0,22.4,19.1,27.1,0,NA,121573,359314,17408,20546,17902,47,0,0,0,0,0,0,NA,9.69091,0
2016-06-09,목,0,34,0,0,0,0,24,17.5,30.2,0,NA,122514,348345,17406,20547,17901,47,0,0,0,0,0,0,NA,9.59514,0
2016-06-10,금,0,37,0,0,0,0,25.3,19.6,31.2,0,NA,128221,350470,17404,20548,17900,47,0,0,0,0,0,0,NA,13.36518,0
2016-06-11,토,1,45,0,0,0,0,25.6,20.9,29.8,0,0,104311,268606,17402,20549,17899,47,0,0,0,0,0,0,NA,18.38675,0
2016-06-12,일,1,39,0,0,0,0,24.9,23.1,27.4,1,0.2,71376,196794,17400,20550,17898,47,0,0,0,0,0,0,29,17.20456,0
2016-06-13,월,0,36,0,0,0,0,24.6,20.8,29.6,0,NA,118195,347814,17398,20551,17897,47,0,0,0,0,0,0,NA,9.01065,0
2016-06-14,화,0,38,0,0,0,0,24.2,19.4,30.3,0,NA,118954,350212,17396,20552,17896,47,0,0,0,0,0,0,NA,9.19447,0
2016-06-15,수,0,29,0,0,0,0,22.3,20.3,26.1,1,7.8,115820,340277,17394,20553,17895,47,0,0,0,0,0,0,NA,10.04314,0
2016-06-16,목,0,30,0,0,0,0,21.7,19.1,25.8,1,0.1,117875,350163,17392,20554,17895,47,0,0,0,0,0,0,NA,9.39151,0
2016-06-17,금,0,47,0,0,0,0,23.3,16.4,29.3,0,NA,128741,352858,17390,20555,17895,47,0,0,0,0,0,0,NA,11.80103,0
2016-06-18,토,1,49,0,0,0,0,25.1,18.5,31,0,NA,103485,274152,17388,20556,17895,47,0,0,0,0,0,0,NA,15.96622,0
2016-06-19,일,1,50,0,0,0,0,25.7,21.7,30.1,0,NA,74196,204369,17386,20557,17895,47,0,0,0,0,0,0,30,14.30411,0
2016-06-20,월,0,45,0,0,0,0,24.2,20,29.5,1,2.2,120465,351182,17384,20558,17895,47,0,0,0,0,0,0,NA,9.62266,0
2016-06-21,화,0,37,0,0,0,0,26.1,19.7,32,0,NA,118316,345587,17382,20558,17895,47,0,0,0,0,0,0,NA,9.57863,0
2016-06-22,수,0,31,0,0,0,0,25.4,23.2,31.1,0,0,117920,337542,17380,20558,17895,47,0,0,0,0,0,0,NA,9.9815,0
2016-06-23,목,0,32,0,0,0,0,26.2,20.9,31.7,0,0,118949,344698,17378,20557,17895,47,0,0,0,0,0,0,NA,8.52302,0
2016-06-24,금,0,38,0,0,0,1,22.2,19.4,24.8,1,43.3,120820,325931,17376,20556,17895,47,0,0,0,0,0,0,NA,11.55006,0
2016-06-25,토,1,41,0,0,0,1,22.9,18.8,27.7,0,NA,99552,302833,17374,20555,17895,47,0,0,0,0,0,0,NA,13.57101,0
2016-06-26,일,1,37,0,0,0,1,23.9,18.7,30,0,NA,73307,207309,17372,20554,17895,47,0,0,0,0,0,0,47,12.33268,0
2016-06-27,월,0,28,0,0,0,1,23.3,18.8,28.3,1,5.5,119428,347622,17370,20553,17895,47,0,0,0,0,0,0,NA,8.03209,0
2016-06-28,화,0,35,0,0,0,1,24,18,30.1,0,NA,117450,341975,17368,20552,17895,46,0,0,0,0,0,0,NA,8.10694,0
2016-06-29,수,0,29,0,0,0,1,24.8,21.2,28.2,0,NA,121181,343110,17366,20551,17895,46,0,0,0,0,0,0,NA,8.1862,0
2016-06-30,목,0,24,0,0,0,1,25.5,23.1,29.2,1,1.3,115880,337799,17364,20550,17895,46,0,0,0,0,0,0,NA,9.55992,0
2016-07-01,금,0,39,0,0,0,1,25,23.3,29.8,1,64,118439,NA,17362,20549,17896,46,0,0,0,0,0,0,NA,16.3779,0
2016-07-02,토,1,36,0,0,0,1,24.5,22.2,28,1,11.3,93052,NA,17362,20548,17897,46,0,0,0,0,0,0,NA,14.03002,0
2016-07-04,월,0,28,0,0,0,1,22.1,20,24.6,1,179.1,102831,NA,17362,20547,17898,46,0,0,0,0,0,0,NA,9.49498,0
2016-07-05,화,0,49,0,0,0,1,25.8,22.1,30.4,1,14.5,115347,NA,17362,20546,17899,46,0,0,0,0,0,0,NA,11.12847,0
2016-07-06,수,0,31,0,0,0,1,24.3,22.8,27.1,1,38.8,112876,NA,17362,20545,17900,46,0,0,0,0,0,0,NA,8.59787,0
2016-07-07,목,0,31,0,0,0,1,25.7,22.6,30.3,1,3,117699,NA,17362,20544,17901,46,0,0,0,0,0,0,NA,8.37442,0
2016-07-08,금,0,37,0,0,0,1,26.9,21.6,32.6,1,0.1,127592,NA,17362,20543,17902,46,0,0,0,0,0,0,NA,11.00409,0
2016-07-09,토,1,34,0,0,0,1,27.5,22.7,33.1,0,NA,101239,NA,17362,20542,17903,46,0,0,0,0,0,0,NA,12.69593,0
2016-07-10,일,1,26,0,0,0,1,27.2,22.2,32,0,NA,73755,NA,17362,20542,17904,46,0,0,0,0,0,0,40,12.04319,0
2016-07-11,월,0,26,0,0,0,1,27.1,23.9,32.9,1,0.3,116645,NA,17362,20542,17905,46,0,0,0,0,0,0,NA,8.80701,0
2016-07-12,화,0,30,0,0,0,1,25.7,23.2,28.4,1,2.2,115129,NA,17362,20542,17904,46,0,0,0,0,0,0,NA,9.05138,0
2016-07-13,수,0,17,0,0,0,1,26.3,23.1,30.4,0,NA,119176,NA,17362,20542,17903,46,0,0,0,0,0,0,NA,8.13776,0
2016-07-14,목,0,20,0,0,0,1,26.1,22.1,31,0,NA,119437,NA,17362,20542,17903,46,0,0,0,0,0,0,NA,8.38873,0
2016-07-15,금,0,31,0,0,0,1,25.9,22.7,30,1,1.3,126120,NA,17362,20542,17903,45,0,0,0,0,0,0,NA,11.63481,0
2016-07-16,토,1,34,0,0,0,1,22.1,20.3,24.5,1,39,87797,NA,17362,20542,17903,45,0,0,0,0,0,0,NA,14.40868,0
2016-07-17,일,1,50,0,0,1,1,23.3,21.1,26.4,1,0.5,74964,NA,17362,20542,17903,45,0,0,0,0,0,0,29,16.10712,0
2016-07-18,월,0,25,0,0,0,1,24.3,20.9,28.9,0,NA,120161,NA,17362,20542,17903,45,0,0,0,0,0,0,NA,8.24564,0
2016-07-19,화,0,40,0,0,0,1,26.7,20.3,32.4,0,0,120626,NA,17362,20542,17903,45,0,0,0,0,0,0,NA,8.52743,0
2016-07-20,수,0,24,0,0,0,1,27.3,23.8,31.8,0,0,124482,NA,17362,20542,17903,45,0,0,0,0,0,0,NA,8.6342,0
2016-07-21,목,0,27,0,0,0,1,27,22.2,31.6,0,NA,119206,NA,17362,20542,17903,45,0,0,0,0,0,0,NA,8.69584,0
2016-07-22,금,0,30,0,0,0,1,28.4,23.6,33.2,0,NA,123638,NA,17362,20542,17903,45,0,0,0,0,0,0,NA,10.82027,0
2016-07-23,토,1,40,0,0,0,1,29.5,24.8,33.6,0,NA,92678,NA,17362,20542,17903,45,0,0,0,0,0,0,NA,15.80331,0
2016-07-24,일,1,29,0,0,0,1,29.6,26.4,32.9,0,NA,68872,NA,17362,20542,17903,45,0,0,0,0,0,0,34,13.35087,0
2016-07-25,월,0,32,0,0,0,1,29.2,26.9,32.5,0,NA,112820,NA,17362,20541,17903,45,0,0,0,0,0,0,NA,10.61002,1862532.092
2016-07-26,화,0,39,0,0,0,1,29,24.2,33.3,0,NA,112439,NA,17362,20540,17903,45,0,0,0,0,0,0,NA,10.78284,570635.198
2016-07-27,수,0,46,0,0,1,1,28.7,25.9,31.8,1,0.1,114235,NA,17362,20539,17903,45,0,0,0,0,0,0,NA,16.88974,299366.4591
2016-07-28,목,0,23,0,0,0,1,28.9,25.1,32.3,0,0,109240,NA,17362,20538,17903,45,0,0,0,0,0,0,NA,13.01734,196989.5608
2016-07-29,금,0,40,0,0,0,1,28.2,24.1,32.5,0,0,113645,NA,17362,20537,17903,45,0,0,0,0,0,0,NA,14.93153,143985.6092
2016-07-30,토,1,53,0,0,0,1,29.1,26.3,34,0,NA,82865,NA,17362,20536,17903,45,0,0,0,0,0,0,NA,18.3141,111930.3161
2016-07-31,일,1,51,0,0,0,1,29.9,26.2,34.7,0,NA,65363,NA,17361,20535,17903,45,0,0,0,0,0,0,36,18.37905,90626.32029
2016-08-01,월,0,19,0,0,0,1,28.7,25.3,32.9,0,NA,105556,NA,17360,20534,17901,45,0,0,0,0,0,0,NA,16.85452,75534.59615
2016-08-02,화,0,55,0,0,0,1,27.3,23.9,30.3,1,0.1,105952,NA,17361,20533,17899,45,0,0,0,0,0,0,NA,18.09616,64338.07592
2016-08-03,수,0,38,0,0,0,1,28.3,23.2,34,0,0,110808,NA,17361,20532,17897,44,0,0,0,0,0,0,NA,15.15828,55734.97895
2016-08-04,목,0,43,0,0,0,1,29.9,24.5,35.5,0,NA,107221,NA,17362,20532,17895,44,0,0,0,0,0,0,NA,14.46812,48939.96183
2016-08-05,금,0,44,0,0,0,1,30.7,25.5,35.8,0,NA,112389,NA,17362,20532,17893,44,0,0,0,0,0,0,NA,16.42193,43452.37477
2016-08-06,토,1,44,0,0,0,1,29.6,25.6,35.4,1,1,84155,NA,17363,20532,17891,44,0,0,0,0,0,0,NA,18.94152,38938.68011
2016-08-07,일,1,61,0,0,0,1,28.8,24.3,34.9,1,6.7,66368,NA,17363,20532,17889,44,0,0,0,0,0,0,47,19.25303,35168.5139
2016-08-08,월,0,63,0,0,0,1,29.7,24.5,34.8,0,NA,109931,NA,17364,20532,17887,44,0,0,0,0,0,0,NA,16.46046,31977.91329
2016-08-09,화,0,57,0,0,0,1,28.4,25.4,34.3,1,7.7,109748,NA,17364,20532,17885,44,0,0,0,0,0,0,NA,16.5298,29247.1648
2016-08-10,수,0,36,0,0,0,1,29.3,25.2,34.6,0,NA,113055,NA,17365,20532,17883,44,0,0,0,0,0,0,NA,16.17316,26886.92933
2016-08-11,목,0,40,0,0,0,1,29.9,24.4,35.6,0,NA,109870,NA,17365,20532,17881,44,0,0,0,0,0,0,NA,15.06582,24829.25713
2016-08-12,금,0,46,0,0,0,1,30.3,24.9,36.5,0,NA,115306,NA,17366,20532,17879,44,0,0,0,0,0,0,NA,17.2739,23021.59928
2016-08-13,토,1,54,0,0,0,1,30.2,25.2,36,0,NA,85915,NA,17366,20532,17877,44,0,0,0,0,0,0,NA,18.7599,21422.7148
2016-08-14,일,1,57,0,1,0,1,29.9,26.1,35,0,NA,65530,NA,17367,20532,17875,44,0,0,0,0,0,0,53,20.12592,19999.8105
2016-08-15,월,0,48,0,1,0,1,30,26.5,35.5,0,NA,66822,NA,17367,20532,17873,44,0,0,0,0,0,0,NA,17.62504,18726.5026
2016-08-16,화,0,46,0,0,1,1,29.9,26.1,35.5,0,0,111455,NA,17368,20532,17871,44,0,0,0,0,0,0,NA,18.49022,17581.33823
2016-08-17,수,0,41,0,0,0,1,29.8,24.7,35.1,0,NA,112521,NA,17368,20532,17869,44,0,0,0,0,0,0,NA,13.57762,16546.70578
2016-08-18,목,0,32,0,0,0,1,29.7,25.3,34.8,0,0,111540,NA,17369,20532,17867,44,0,0,0,0,0,0,NA,13.08119,15608.02039
2016-08-19,금,0,45,0,0,0,1,30.3,25,37.3,0,NA,118606,NA,17369,20532,17864,44,0,0,0,0,0,0,NA,15.91779,14753.10692
2016-08-20,토,1,50,0,0,0,1,31.2,26.2,37.6,0,NA,91702,NA,17370,20532,17861,44,0,0,0,0,0,0,NA,18.3086,13971.72714
2016-08-21,일,1,48,0,0,0,1,29.7,25.2,34.9,0,NA,69821,NA,17370,20532,17858,44,0,0,0,0,0,0,32,17.4115,13255.21328
2016-08-22,월,0,43,0,0,0,1,30.3,24,36.7,0,NA,111206,NA,17371,20532,17855,44,0,0,0,0,0,0,NA,11.81644,12596.18124
2016-08-23,화,0,39,0,0,0,1,28.8,25.4,33.4,1,13.7,108981,NA,17371,20532,17852,44,0,0,0,0,0,0,NA,11.49832,11988.30401
2016-08-25,목,0,28,0,0,0,1,28.5,23.8,33.9,0,0,112771,NA,17372,20530,17846,44,0,0,0,0,0,0,NA,11.67664,11426.13112
2016-08-26,금,0,55,0,0,0,1,22,19.1,27.4,1,17.2,118686,NA,17373,20529,17843,44,0,0,0,0,0,0,NA,15.27716,0
2016-08-27,토,1,58,0,0,0,1,22.6,18,27.9,0,0,96999,NA,17373,20528,17840,44,0,0,0,0,0,0,NA,17.67567,0
2016-08-28,일,1,49,0,0,0,1,20,17.8,24.5,1,3.7,71772,NA,17373,20527,17837,44,0,0,0,0,0,0,27,18.32181,0
2016-08-29,월,0,28,0,0,0,0,20.5,15.8,27.2,1,3.1,119696,NA,17373,20526,17834,44,0,0,0,0,0,0,NA,9.91106,0
2016-08-30,화,0,42,0,0,0,0,19.6,16.6,22.6,1,0.6,115356,NA,17373,20525,17831,44,0,0,0,0,0,0,NA,11.80653,0
2016-08-31,수,0,38,0,0,0,0,21.8,17.6,24.8,1,3.6,115194,NA,17373,20524,17828,44,0,0,0,0,0,0,NA,13.12632,0
2016-09-01,목,0,43,0,0,0,0,26.6,22.9,31.5,1,0.7,121275,NA,17372,20523,17829,44,0,0,0,0,0,0,NA,14.79174,0
2016-09-02,금,0,49,0,0,0,0,22.7,21.2,24.9,1,1.5,125234,NA,17371,20522,17830,44,0,0,0,0,0,0,NA,16.11923,0
2016-09-03,토,1,55,0,0,0,0,25,20.8,30.3,0,0,103772,NA,17370,20521,17831,44,0,0,0,0,0,0,NA,18.65973,0
2016-09-04,일,1,43,0,0,0,0,26.2,22.3,30.4,0,NA,76271,NA,17369,20520,17832,44,0,0,0,0,0,0,34,17.15722,0
2016-09-05,월,0,48,0,0,0,0,26.2,24,30.5,0,0,118581,NA,17368,20519,17833,44,0,0,0,0,0,0,NA,11.66674,0
2016-09-06,화,0,49,0,0,0,0,24.4,21.5,28.1,0,NA,118525,NA,17367,20518,17834,44,0,0,0,0,0,0,NA,13.94527,0
2016-09-07,수,0,39,0,0,0,0,23.7,19.8,27.8,0,0,121363,NA,17366,20517,17834,44,0,0,0,0,0,0,NA,11.84175,0
2016-09-08,목,0,42,0,0,0,0,23.3,19.7,28.9,1,22.8,118976,NA,17365,20516,17834,44,0,0,0,0,0,0,NA,11.78561,0
2016-09-09,금,0,36,0,0,0,0,23.9,20.2,28.8,1,0.7,130532,NA,17364,20515,17834,44,0,0,0,0,0,0,NA,15.64261,0
2016-09-10,토,1,63,0,0,0,0,23.2,19.1,28.7,1,0.6,104213,NA,17363,20514,17834,44,0,0,0,0,0,0,NA,18.83035,0
2016-09-11,일,1,44,0,0,0,0,23.9,19.6,28.5,0,NA,74947,NA,17362,20513,17834,44,0,0,0,0,0,0,53,16.68391,0
2016-09-12,월,0,41,0,0,0,0,23.5,21,27.8,1,9.8,119086,NA,17361,20512,17834,44,0,0,0,0,0,0,NA,12.0652,0
2016-09-13,화,0,45,0,1,0,0,24.1,18.7,29.5,0,NA,127325,NA,17360,20511,17834,45,0,0,0,0,0,0,NA,12.6541,0
2016-09-14,수,0,43,0,1,0,0,24.2,20.5,29.1,0,0,54881,NA,17359,20510,17834,45,0,0,0,0,0,0,NA,13.58202,0
2016-09-15,목,0,56,0,1,0,0,23.5,18.4,28.7,0,NA,35161,NA,17358,20509,17834,45,0,0,0,0,0,0,NA,15.72626,0
2016-09-16,금,0,49,0,1,0,0,22.4,20.7,25.4,1,6.9,51343,NA,17357,20508,17834,45,0,0,0,0,0,0,NA,18.99106,0
2016-09-17,토,1,54,0,0,0,0,20.2,19.6,21.3,1,97.8,63509,NA,17356,20507,17834,45,0,0,0,0,0,0,NA,19.85624,0
2016-09-18,일,1,48,0,0,0,0,19.1,18.1,20.7,1,12.5,65819,NA,17355,20506,17834,45,0,0,0,0,0,0,26,16.19958,0
2016-09-19,월,0,50,0,0,0,0,20,17.4,23.6,0,NA,118694,NA,17354,20505,17834,45,0,0,0,0,0,0,NA,9.64358,0
2016-09-20,화,0,43,0,0,0,0,19.2,13.7,24.7,0,NA,120065,NA,17353,20503,17834,45,0,0,0,0,0,0,NA,8.85545,0
2016-09-21,수,0,31,0,0,0,0,19.1,12.8,23.6,0,NA,122689,NA,17352,20501,17834,45,0,0,0,0,0,0,NA,8.74207,0
2016-09-22,목,0,27,0,0,0,0,20.6,17.1,25.9,0,NA,120647,NA,17351,20499,17834,45,0,0,0,0,0,0,NA,8.55604,0
2016-09-23,금,0,38,0,0,0,0,20.8,15.4,27,0,NA,131476,NA,17350,20498,17834,45,0,0,0,0,0,0,NA,11.94302,0
2016-09-24,토,1,47,0,0,0,0,21.7,16.4,28.1,0,NA,108247,NA,17349,20497,17834,45,0,0,0,0,0,0,NA,15.1891,0
2016-09-25,일,1,35,0,0,0,0,20.8,17.2,24.7,0,NA,74553,NA,17348,20496,17834,45,0,0,0,0,0,0,40,13.88142,0
2016-09-26,월,0,48,0,0,0,0,22.1,18.3,26.8,0,NA,118137,NA,17347,20495,17834,45,0,0,0,0,0,0,NA,9.13063,0
2016-09-27,화,0,39,0,0,0,0,22.4,20.3,25.8,1,39.7,112909,NA,17346,20494,17834,45,0,0,0,0,0,0,NA,10.46032,0
2016-09-28,수,0,30,0,0,0,0,21.8,18.1,26,0,0,121661,NA,17345,20493,17834,45,0,0,0,0,0,0,NA,9.25391,0
2016-09-29,목,0,25,0,0,0,0,20.1,18,22,0,0,118960,NA,17344,20492,17834,45,0,0,0,0,0,0,NA,8.44487,0
2016-09-30,금,0,37,0,0,0,0,17.6,16.2,18.5,1,3,122025,NA,17343,20491,17834,45,0,0,0,0,0,0,NA,12.07181,0
2016-10-01,토,1,48,0,0,0,0,18.6,15.7,21.7,1,0.6,95616,NA,17347,20490,17833,45,0,0,0,0,0,0,NA,14.47252,0
2016-10-02,일,1,47,0,1,0,0,20.7,17.6,23.4,1,0.5,70473,NA,17346,20489,17832,45,0,0,0,0,0,0,29,16.75105,0
2016-10-03,월,0,39,0,1,0,0,23.4,19.6,26.8,1,6.1,72300,NA,17345,20488,17831,45,0,0,0,0,0,0,NA,12.68712,0
2016-10-04,화,0,37,0,0,0,0,22.1,17.7,27.9,0,NA,118687,NA,17344,20487,17830,45,0,0,0,0,0,0,NA,8.59787,0
2016-10-05,수,0,26,0,0,0,0,19.6,17.7,24.3,1,21.6,113576,NA,17343,20486,17829,45,0,0,0,0,0,0,NA,9.16916,0
2016-10-06,목,0,35,0,0,0,0,18.2,14.4,23.9,0,NA,121723,NA,17342,20485,17828,45,0,0,0,0,0,0,NA,9.2374,0
2016-10-07,금,0,46,0,0,0,0,18.5,14.2,24.3,1,22.4,129934,NA,17341,20484,17827,45,0,0,0,0,0,0,NA,12.73886,0
2016-10-08,토,1,57,0,1,0,0,17.2,14.2,21.8,1,32.3,99170,NA,17340,20483,17826,45,0,0,0,0,0,0,NA,14.69377,0
2016-10-09,일,1,49,0,1,0,0,11.8,7.6,16.7,0,NA,80590,NA,17339,20482,17825,45,0,0,0,0,0,0,40,13.08119,0
2016-10-10,월,0,45,0,0,0,0,12.7,8.4,18.5,0,NA,119383,NA,17338,20481,17824,45,0,0,0,0,0,0,NA,8.80921,0
2016-10-11,화,0,47,0,0,0,0,14.3,10.3,20.5,0,NA,119814,NA,17337,20480,17823,45,0,0,0,0,0,0,NA,9.75805,0
2016-10-12,수,0,27,0,0,0,0,14.9,11,21,0,NA,121026,NA,17336,20479,17822,45,0,0,0,0,0,0,NA,8.46248,0
2016-10-13,목,0,35,0,0,0,0,14.1,10.4,20.1,0,NA,120733,NA,17335,20478,17821,45,0,0,0,0,0,0,NA,8.3337,0
2016-10-14,금,0,41,0,0,0,0,15.2,8.6,22.9,0,NA,133571,NA,17334,20477,17820,45,0,0,0,0,0,0,NA,11.00849,0
2016-10-15,토,1,46,0,0,0,0,17.3,10.7,25.2,0,NA,108756,NA,17333,20476,17819,45,0,0,0,0,0,0,NA,13.67669,0
2016-10-16,일,1,51,0,0,0,0,16.9,15.2,20.3,1,6.8,71084,NA,17332,20476,17818,45,0,0,0,0,0,0,28,14.4428,0
2016-10-17,월,0,24,0,0,0,0,17.6,14.5,23.2,1,1,115824,NA,17331,20476,17817,45,0,0,0,0,0,0,NA,8.35571,0
2016-10-18,화,0,42,0,0,0,0,16.1,13,21.5,0,NA,116387,NA,17330,20476,17816,45,0,0,0,0,0,0,NA,8.02439,0
2016-10-19,수,0,46,0,0,0,0,17.2,12.8,23.6,0,NA,122851,NA,17329,20476,17815,45,0,0,0,0,0,0,NA,8.9325,0
2016-10-20,목,0,23,0,0,0,0,16.7,11.2,22.7,0,NA,120079,NA,17328,20476,17814,45,0,0,0,0,0,0,NA,9.01175,0
2016-10-21,금,0,37,0,0,0,0,16.8,15.7,18.8,0,0,128982,NA,17327,20476,17813,45,0,0,0,0,0,0,NA,11.43888,0
2016-10-22,토,1,35,0,0,0,0,17.5,14.3,22.1,0,NA,105275,NA,17326,20476,17812,45,0,0,0,0,0,0,NA,13.34316,0
2016-10-23,일,1,43,0,0,0,0,15,11.4,17.9,1,1,73130,NA,17325,20476,17811,45,0,0,0,0,0,0,23,14.49123,0
2016-10-24,월,0,16,0,0,0,0,15.5,9.8,20.4,0,0,119761,NA,17324,20474,17810,45,0,0,0,0,0,0,NA,7.81194,0
2016-10-25,화,0,37,0,0,0,0,14.7,12.3,20,1,21.4,113804,NA,17324,20472,17809,45,0,0,0,0,0,0,NA,8.45478,0
2016-10-26,수,0,35,0,0,0,0,13.4,10.8,16.8,0,NA,121396,NA,17324,20470,17808,45,0,0,0,0,0,0,NA,7.63693,0
2016-10-27,목,0,27,0,0,0,0,14.2,10.2,18,0,NA,120571,NA,17324,20468,17807,45,0,0,0,0,0,0,NA,7.52905,0
2016-10-28,금,0,56,0,0,0,0,13.5,11.1,15.7,1,8.9,123244,NA,17324,20466,17805,45,0,0,0,0,0,0,NA,10.64305,0
2016-10-29,토,1,38,0,0,0,0,9.2,6.1,13.5,0,NA,108625,NA,17324,20464,17803,45,0,0,0,0,0,0,NA,13.68769,0
2016-10-30,일,1,51,0,0,0,0,7.1,1.2,14.5,0,NA,79941,NA,17324,20462,17801,45,0,0,0,0,0,0,34,12.0641,0
2016-10-31,월,0,36,0,0,0,0,7.8,4.9,10.4,0,0,114044,NA,17324,20460,17799,45,0,0,0,0,0,0,NA,8.00567,0
2016-11-01,화,0,41,0,0,0,0,3.4,-0.7,9.4,0,NA,113152,NA,17320,20458,17798,45,0,0,0,0,0,0,NA,8.35131,0
