,temp,rain,google,naver,subway,holy,vacation,do1_pop,do2_pop,byun_pop,store,fri,thu,wed,mon,sun,sat,tue,mon1,mon2,mon3,mon4,mon5,mon6,mon7,mon8,mon9,mon10,mon11,mon12
1439,-1.2465796256041601,-0.49812232425082514,0.2677438278651415,1.0825994799835204,-0.19929020892129964,-0.22962911081999196,1.0,-1.288379630393125,-1.3240841307675528,-1.1382898324740813,-1.149912049872947,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.9328180064854719,1.2699418311768775,-0.4718280661448629,-1.40771860218349,6.292519753370443e-16,-0.22962911081999196,1.0,1.0767091537268159,1.182262294864842,1.3690057191530574,1.6408520391978565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
826,0.20306495320659057,-0.49812232425082514,-0.9208538592007842,-0.2840777485082671,0.1480284626481171,-0.22962911081999196,0.0,0.4970958460692529,0.022687081346119877,-0.1421633830691685,-0.0007738955496749981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,0.7651720347862695,-0.4080943743750859,-0.50704577529539,-1.0257358472085019,0.8702108747348737,-0.22962911081999196,0.0,-0.49779596171077856,-0.2022081114103139,-0.4496796922604579,-0.8215868629234407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,-1.1874104591220884,-0.49812232425082514,0.8488360303896176,-0.13560723515919026,0.5894198147453309,-0.22962911081999196,1.0,-0.7842715045760108,-0.5882998585123996,-0.7119175264787967,-0.9857494563981939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,-2.134117122835232,-0.4080943743750859,-1.413901788540787,0.2779748712927691,6.292519753370443e-16,-0.22962911081999196,1.0,1.3254321056718237,1.3967577099215562,1.5670990471597162,1.3125268522483502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,0.903233423244436,-0.49812232425082514,-0.1284554011568336,-0.20345190822674641,-0.055575865674168605,-0.22962911081999196,1.0,-0.08695894287304234,-0.1320096119372074,-0.27045239549252853,-0.49326167597393444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
215,1.1596331446667458,-0.49812232425082514,-1.2818353784559218,0.7779897529569862,6.292519753370443e-16,-0.22962911081999196,0.0,1.112241004004674,1.1770624060149824,1.3765521316485492,1.6408520391978565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0.814479673521329,-0.49812232425082514,-1.079333550686312,-0.7057908303703321,1.1525586419177056,-0.22962911081999196,0.0,0.6880795413127411,0.6531736043916134,0.4445701884553162,0.16338869792507815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
762,-1.0000414319288624,-0.49812232425082514,-0.6655254667809182,-1.0659326708675503,0.808958770865591,-0.22962911081999196,1.0,0.6003602859392785,0.2891813849014316,0.06724956368072796,-0.0007738955496749981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,0.7454489792922454,-0.49812232425082514,0.03002429032869463,-0.6023953037573425,0.8032724654234372,-0.22962911081999196,0.0,0.7458187980142608,0.8247699364369848,0.5143745040386151,0.8200390718240907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,-0.6647494885304575,-0.49812232425082514,-1.1145512598368394,-0.5566237381309811,6.292519753370443e-16,-0.22962911081999196,0.0,1.0256321189523945,1.063964823530533,1.1916650255090009,1.3125268522483502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,-0.7140571272655171,-0.49812232425082514,-1.5371637708757877,0.022391633070785493,6.292519753370443e-16,-0.22962911081999196,1.0,1.3665158075555972,1.5163551534683304,1.5255937784345115,1.4766894457231032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,-1.2169950423631244,-0.49812232425082514,0.49665893765172425,-0.8089541640198972,0.9595485708830827,-0.22962911081999196,0.0,-0.676565583421253,-0.34910497141885155,-0.6722988608774649,-0.9857494563981939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1279,1.554094254547222,-0.49812232425082514,1.5972123515331766,0.5126480777358023,0.5086007662937323,-0.22962911081999196,1.0,-1.0218907533091879,-1.0328903551754074,-0.8571859670170132,-0.8215868629234407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1026,-0.2209807399149216,0.15660962312431895,-0.3661749386932809,0.28726892236511975,1.378043354679001,-0.22962911081999196,0.0,-0.6521374363552254,-0.2815064163706749,-0.5572160703212156,-0.9857494563981939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
602,1.3371406441129599,-0.4080943743750859,-0.8063963039993376,-0.03569671384269194,-1.3707772346711569,-0.22962911081999196,1.0,0.6803069490644595,0.7077724373151407,0.4219309509688409,0.6558764783493376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
279,1.5935403655352696,-0.49812232425082514,-0.1284554011568336,0.617204569165915,6.292519753370443e-16,4.354848548727378,1.0,1.0733780427632666,1.1549628784030783,1.3275004504278527,1.148364258773597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
796,-0.7732262937475884,-0.49812232425082514,-0.11084654627341486,-0.21112060855512502,0.08338187226013427,-0.22962911081999196,1.0,0.5637180653402372,0.1344846916181043,-0.055379639371013215,-0.0007738955496749981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,0.21292648095360242,-0.49812232425082514,0.9280758758242272,0.34977104642878776,-1.3570047001971952,-0.22962911081999196,0.0,-1.3638848122335738,-1.418982102277493,-1.1760218949515402,-1.3140746433477002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1.0215717562085789,0.6005649620190902,-1.2113999601548673,-1.071973909606835,6.292519753370443e-16,-0.22962911081999196,0.0,1.0922543382233787,1.1887621559271666,1.3690057191530574,1.6408520391978565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.9328180064854719,2.495894633485859,-0.4454147841278896,-0.6154086639347323,6.292519753370443e-16,-0.22962911081999196,0.0,1.0711573021209004,1.1341633230036394,1.2539229285968079,1.148364258773597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
985,0.30168023067670946,-0.49812232425082514,0.8224227483726452,0.293774547031254,-2.7616734909418335,4.354848548727378,0.0,-0.5222241087768061,-0.22950752787207754,-0.4911849609856626,-0.8215868629234407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
218,1.0215717562085789,-0.49812232425082514,-1.4050973607909225,-1.162358186887557,6.292519753370443e-16,-0.22962911081999196,0.0,1.1055787820775755,1.180962322652377,1.3708923222769303,1.6408520391978565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
436,-2.005917262124077,-0.49812232425082514,-1.0617246958028932,-0.963465916108259,0.6669741022776702,-0.22962911081999196,1.0,0.8646284223808492,0.9092681302472057,0.9143343662996786,1.148364258773597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,-2.193286289317303,-0.49812232425082514,-0.6831343216643369,0.19339963978790636,0.8691514490061074,-0.22962911081999196,1.0,0.6059121375451938,0.3086809680884056,0.08611559491945737,-0.0007738955496749981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,1.8203555037165433,-0.49812232425082514,-0.6303077576303907,-0.5940321353838117,0.5525777445041528,-0.22962911081999196,1.0,-0.38231744830773917,-0.1658088894612957,-0.34968972669519205,-0.49326167597393444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1298,1.2483868943898528,-0.49812232425082514,-0.040411127972360336,0.0033370341541107476,0.6440775339763746,-0.22962911081999196,1.0,-1.0640848255141446,-1.0406901884501971,-0.8949180294944721,-0.8215868629234407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
853,0.7553105070392574,-0.49812232425082514,-0.3309572295427534,-0.9567280984787007,0.1595956619315856,4.354848548727378,0.0,0.42270103454998714,0.01878716470872507,-0.2195141111479591,-0.3290990824991813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,0.0650035647484238,-0.32590529549260133,0.7343784751881716,0.9171662152337121,1.3188884813340107,-0.22962911081999196,0.0,-0.8742115005918395,-0.7936954680818594,-0.7741754295666038,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,-0.5661342110603383,-0.49812232425082514,-1.0969424049534207,-0.8663438211979789,6.292519753370443e-16,-0.22962911081999196,0.0,0.9501269371119457,1.0171658238817953,1.1501597567837962,1.3125268522483502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
295,1.2582484221368648,0.003097731018743817,-1.2994442333393406,0.019138820737718353,6.292519753370443e-16,-0.22962911081999196,0.0,1.0789298943691819,1.1432631284908938,1.2444899129774432,1.148364258773597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
364,-1.059210598410934,-0.49812232425082514,-1.5547726251428964,-1.3907558507827593,6.292519753370443e-16,-0.22962911081999196,0.0,0.9856587873898041,1.0379653792812342,1.1709123911463986,1.3125268522483502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1024,-0.1223654624448025,0.24663757300005823,-0.17247753744091524,0.06560696525435394,0.7543010516345473,-0.22962911081999196,0.0,-0.6499166957128593,-0.2789064719457451,-0.5496696578257237,-0.9857494563981939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
792,-1.1775489313750767,-0.49812232425082514,-0.5334590573123633,-0.8287032309817237,0.8679839186111404,-0.22962911081999196,1.0,0.5681595466249694,0.15528424701754326,-0.045946623751648506,-0.0007738955496749981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,0.350987869411769,1.022118178979836,-0.6126989033632824,-0.3795723818294533,-0.8603286218049742,4.354848548727378,0.0,0.39827288748395956,0.01098733143393546,-0.24215334863443438,-0.3290990824991813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,-0.9704568486878266,-0.49812232425082514,-0.5598723393293361,-0.07496265480291986,6.292519753370443e-16,-0.22962911081999196,0.0,0.8968291616951584,0.9742667408704524,1.0369635693514196,1.3125268522483502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1361,0.3411263416647573,-0.49812232425082514,1.8877584524872597,0.7587050719220098,1.5221684956576944,-0.22962911081999196,0.0,-1.1562455621723395,-1.142088021022462,-1.0760319293862743,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
333,-0.20125768442089767,-0.49812232425082514,-0.7447653128318372,-0.34193179161319814,6.292519753370443e-16,4.354848548727378,0.0,1.0422876737701405,1.0899642677798316,1.2369435004819516,1.3125268522483502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1283,1.5738173100412458,-0.49812232425082514,0.8576404575231723,0.6771504597867893,-1.6382497997847807,-0.22962911081999196,1.0,-1.0307737158786525,-1.0380902440252673,-0.8647323795125049,-0.8215868629234407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
982,0.5778030075930429,2.830019863266196,0.5318766468022517,-0.15094252497082625,1.110722136098058,-0.22962911081999196,0.0,-0.5155618868497076,-0.22300766680975287,-0.479865342242425,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
399,-1.364917958568303,-0.49812232425082514,-0.5598723393293361,-1.00087431336109,6.292519753370443e-16,-0.22962911081999196,0.0,0.8990499023375245,0.9781666575078471,1.0482831880946573,1.3125268522483502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
818,-0.8521185157236838,-0.054166985356053944,-0.6303077576303907,-1.5190129112431614,0.9159823904042247,-0.22962911081999196,0.0,0.514861771208182,0.051286470020348446,-0.11197773308720145,-0.0007738955496749981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,1.4850635603181386,-0.49812232425082514,1.5707990695162033,0.48615908229929583,-0.8543180023642185,-0.22962911081999196,1.0,-1.431617401825741,-1.4956804628129243,-1.443919538541498,-0.9857494563981939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1100,-1.5917330967495769,-0.49812232425082514,0.3733969553167235,0.1283412822814457,-0.10614722852282807,-0.22962911081999196,1.0,-0.7864922452183769,-0.5259011923140827,-0.6911648921161944,-0.9857494563981939,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,0.9426795342324835,-0.49812232425082514,-0.1020421191398607,0.046786670146226755,0.09241942235450779,-0.22962911081999196,0.0,0.25614548637252654,-0.04881139033945155,-0.3327102985803356,-0.3290990824991813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0.33126481391774526,-0.49812232425082514,-0.7095476036813098,0.09836939239356991,1.4996178622882408,-0.22962911081999196,0.0,0.7369358354447961,0.8091702698874056,0.5539931696399468,0.6558764783493376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,-0.5365496278193026,-0.49812232425082514,-1.0353114137859203,-0.24945777766165467,0.2637653182825225,-0.22962911081999196,0.0,0.5104202899234497,0.04348663674555884,-0.11952414558269321,-0.0007738955496749981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,1.1793562001607696,1.9742135933513658,1.086555567309755,1.1283731564550041,-1.4042896811933554,4.354848548727378,1.0,-1.05520186294468,-1.0406901884501971,-0.8854850138751074,-0.8215868629234407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
536,0.7750335625332812,-0.49812232425082514,0.03882871746224879,0.056545107145427057,-0.7824067784075527,4.354848548727378,0.0,0.7447084276930777,0.8234699642245199,0.516261107162488,0.8200390718240907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,0.6369721740751145,-0.49812232425082514,-0.9208538592007842,-0.48482756299496205,1.3233207726482368,-0.22962911081999196,0.0,0.73471509480243,0.7909706589128965,0.546446757144455,0.6558764783493376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
587,1.2089407834018053,-0.2502986720537838,-0.4718280661448629,-1.090562011751538,0.7154914764685174,-0.22962911081999196,1.0,0.7014039851669379,0.7220721316522549,0.45211660095080797,0.6558764783493376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841,0.02555745376037613,-0.49812232425082514,-0.7271564579484185,-1.3066471160498685,0.7758571220749549,-0.22962911081999196,0.0,0.45934325514902846,0.022687081346119877,-0.17046242992726263,-0.16493648902442815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,0.07486509249543567,-0.49812232425082514,1.2450352594115932,0.6072139392032898,1.2984999412885698,-0.22962911081999196,0.0,-1.1573559324935225,-1.160287631996971,-1.1005577699966227,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
362,0.04528050925440005,0.7377007719816107,-1.836514298963425,-1.3761192507065194,6.292519753370443e-16,-0.22962911081999196,0.0,0.9945417499592686,1.043165268131094,1.1746855973941444,1.3125268522483502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
991,0.1636188422185429,0.44008197898459206,-0.3661749386932809,-0.8059335446502549,0.6469747390305517,-0.22962911081999196,0.0,-0.5388796635945522,-0.23860733335933207,-0.5157108015960109,-0.8215868629234407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
458,-1.2071335146161124,-0.49812232425082514,0.056437572345667514,-0.07449826887607054,0.9293225062133837,-0.22962911081999196,1.0,0.8402002753148218,0.8923684914851615,0.8445300507163798,1.148364258773597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,-1.0099029596758742,0.8346656822905746,-0.6126989033632824,-0.7092758356668237,0.6121434155807055,-0.22962911081999196,1.0,0.6025810265816446,0.2969812181762212,0.07479597617621973,-0.0007738955496749981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,0.4397416191348764,-0.49812232425082514,0.7255740480546173,1.1827421942634428,-0.030063164450817522,-0.22962911081999196,0.0,-1.1562455621723395,-1.1173885489856281,-1.0043410106791026,-0.8215868629234407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1652,1.4653405048241148,-0.49812232425082514,1.808518607052651,0.652521118902802,-0.6089420310220055,-0.22962911081999196,1.0,-1.431617401825741,-1.4956804628129243,-1.4325999197982602,-0.9857494563981939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1482,-0.6351649052894217,-0.18029787238951522,1.5707990695162033,0.7663716614052668,-1.758678397932294,-0.22962911081999196,1.0,-1.3105870368167862,-1.3916826858157296,-1.181681704323159,-1.149912049872947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0.42001856364085266,-0.49812232425082514,0.056437572345667514,-0.33844678631670655,-1.1727511071248242,-0.22962911081999196,0.0,0.7424876870507116,0.8208700197995901,0.5200343134102339,0.8200390718240907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,1.6231249487763055,-0.49812232425082514,-0.0492155551059145,0.5430843535505282,6.292519753370443e-16,-0.22962911081999196,1.0,1.0722676724420834,1.1549628784030783,1.3388200691710903,1.148364258773597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
513,-0.17167310117986204,-0.49812232425082514,-0.5158502030452545,-1.3092012386475396,0.961624180474135,-0.22962911081999196,0.0,0.765805463795556,0.8273698808619148,0.6068180571083891,0.8200390718240907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.3115417584237215,0.9636720008705348,-1.4050973607909225,-1.1570135270385462,6.292519753370443e-16,-0.22962911081999196,0.0,1.1866358155239398,1.1523629339781485,1.3991913691350244,1.6408520391978565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,1.5935403655352696,-0.49812232425082514,-0.6038944756134178,-0.1286372245662067,-0.18378799978812785,-0.22962911081999196,1.0,-0.36899300445354233,-0.1658088894612957,-0.3327102985803356,-0.49326167597393444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1245,1.2385253666428409,-0.49812232425082514,0.9897068669917276,-0.6618768084513679,0.8746647869823401,-0.22962911081999196,1.0,-0.9486063121111052,-0.9496921335776516,-0.9043510451138367,-0.6574242694486876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,-0.29987296189101675,-0.49812232425082514,0.6903563389040899,0.11881503824566989,1.5376923257241064,-0.22962911081999196,0.0,-0.5755218841935935,-0.25290702769644635,-0.5270304203392485,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1637,1.0018487007145551,1.4176229730790302,1.6412344878172582,-0.6010021459767946,-0.8779496823956785,-0.22962911081999196,1.0,-1.431617401825741,-1.4787808240508802,-1.4024142698162931,-0.9857494563981939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1127,-0.8028108769886242,-0.49812232425082514,0.8576404575231723,1.0372923002840075,1.0158494810403762,-0.22962911081999196,1.0,-0.7676159497582647,-0.6831978300223399,-0.7798352389382226,-0.9857494563981939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,-0.10264240695077857,-0.49812232425082514,1.3506883868631752,1.8828103115240815,-2.654066106205716,-0.22962911081999196,0.0,-1.3638848122335738,-1.4397816576769322,-1.1948879261902696,-1.3140746433477002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,-0.506965044578267,-0.4080943743750859,-1.0881379778198665,-1.2506506166523352,6.292519753370443e-16,-0.22962911081999196,0.0,0.9323610119730166,1.0080660183945407,1.1350669317928126,1.3125268522483502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1629,1.0511563394496146,2.386621633519742,1.0249245761422547,-0.4125670019320937,-1.0815972525844444,-0.22962911081999196,1.0,-1.431617401825741,-1.4722809629885556,-1.3873214448253097,-1.149912049872947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1604,0.7848950902802933,1.003035135327312,1.2538396865451478,-0.2331937159963201,-1.276055926146156,-0.22962911081999196,0.0,-1.4127411063656288,-1.4735809352010205,-1.3363831604807404,-0.9857494563981939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
615,1.2681099498838766,1.6955552630076287,0.03882871746224879,0.14600061257245056,0.28685647498297917,-0.22962911081999196,1.0,0.6692032458526288,0.7051724928902108,0.38797209473912797,0.6558764783493376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1573,0.39043398039981686,-0.49812232425082514,1.0513378581592279,-0.11004912242150358,-0.5957532617455273,-0.22962911081999196,0.0,-1.367215923197123,-1.4553813242265115,-1.2420530042870932,-1.149912049872947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,-1.5227024025204934,-0.49812232425082514,0.2765482549986961,-0.04499076491504368,1.1706337421064528,-0.22962911081999196,1.0,-0.7420774323710541,-0.45050280399111653,-0.6798452733729567,-0.9857494563981939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,-1.256441153351172,-0.49812232425082514,-1.1761822510043398,3.749614169454194e-16,6.292519753370443e-16,-0.22962911081999196,1.0,1.3998269171910893,1.4643562649697328,1.5312535878061304,1.3125268522483502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
