날짜,요일,주문수,평균기온,최저기온,최고기온,강수량mm,구글검색량,네이버검색량,확진자,사망자,완치자,지하철승하차인원,공휴일,복날,방학여부,도마1동인구,도마2동인구,변동인구,영업가게,유튜브조회수,전국확진자,전국완치자,전국사망자,코로나발발
2016-05-17,화,33,19.1,10.7,27,NA,30.14285714,8.85324,0,0,0,NA,0,0,0,17457,20530,17910,47,NA,0,0,0,0
2016-05-18,수,21,21.5,12,29.8,NA,29.71428571,9.15925,0,0,0,NA,0,0,0,17455,20530,17910,47,NA,0,0,0,0
2016-05-19,목,23,23.3,14.6,31.3,NA,29.28571429,9.17466,0,0,0,NA,0,0,0,17454,20530,17910,47,NA,0,0,0,0
2016-05-20,금,30,22.7,14.5,30.1,NA,28.85714286,12.25893,0,0,0,NA,0,0,0,17453,20530,17910,47,NA,0,0,0,0
2016-05-21,토,41,23.1,16.3,29.4,NA,28.42857143,15.12966,0,0,0,NA,0,0,0,17452,20530,17910,47,NA,0,0,0,0
2016-05-22,일,44,22.6,13.7,30.3,NA,28,15.04821,0,0,0,NA,0,0,0,17451,20530,17910,47,NA,0,0,0,0
2016-05-23,월,30,23.1,15,30.4,NA,28.28571429,8.67052,0,0,0,NA,0,0,0,17448,20530,17910,47,NA,0,0,0,0
2016-05-24,화,43,18.3,15.5,21.9,16.8,28.57142857,9.52029,0,0,0,NA,0,0,0,17445,20531,17910,47,NA,0,0,0,0
2016-05-25,수,26,19.5,12.4,25.5,NA,28.85714286,8.88296,0,0,0,NA,0,0,0,17442,20532,17910,47,NA,0,0,0,0
2016-05-26,목,24,21,15.6,26.4,NA,29.14285714,9.01065,0,0,0,NA,0,0,0,17439,20533,17910,47,NA,0,0,0,0
2016-05-27,금,34,22.9,17.9,29.1,NA,29.42857143,11.88358,0,0,0,NA,0,0,0,17436,20534,17910,47,NA,0,0,0,0
2016-05-28,토,45,22,18.2,28,NA,29.71428571,15.28817,0,0,0,NA,0,0,0,17433,20535,17910,47,NA,0,0,0,0
2016-05-29,일,47,21.1,17.5,26.9,0.1,30,13.5501,0,0,0,NA,0,0,0,17430,20536,17910,47,NA,0,0,0,0
2016-05-30,월,32,22,14.4,29.4,NA,32.14285714,8.36011,0,0,0,NA,0,0,0,17427,20537,17910,47,NA,0,0,0,0
2016-05-31,화,35,22,16.2,27.9,NA,34.28571429,9.54891,0,0,0,NA,0,0,0,17424,20538,17910,47,NA,0,0,0,0
2016-06-01,수,38,22.9,18.5,28.4,NA,36.42857143,10.00572,0,0,0,NA,0,0,0,17422,20539,17909,47,NA,0,0,0,0
2016-06-02,목,31,22.5,15.1,29.3,NA,38.57142857,9.62817,0,0,0,NA,0,0,0,17420,20540,17908,47,NA,0,0,0,0
2016-06-03,금,33,22.7,17.1,29,NA,40.71428571,11.88358,0,0,0,NA,0,0,0,17418,20541,17907,47,NA,0,0,0,0
2016-06-04,토,45,19.9,17.1,22,0.4,42.85714286,16.55842,0,0,0,NA,0,0,0,17416,20542,17906,47,NA,0,0,0,0
2016-06-05,일,34,22.9,14.6,30.3,NA,45,17.95196,0,0,0,NA,0,0,0,17414,20543,17905,47,NA,0,0,0,0
2016-06-06,월,43,20.8,18.4,24.5,0.5,42.71428571,16.71693,0,0,0,NA,1,0,0,17412,20544,17904,47,NA,0,0,0,0
2016-06-07,화,37,21.9,18.4,26.7,1.2,40.42857143,9.48067,0,0,0,NA,0,0,0,17410,20545,17903,47,NA,0,0,0,0
2016-06-08,수,31,22.4,19.1,27.1,NA,38.14285714,9.69091,0,0,0,NA,0,0,0,17408,20546,17902,47,NA,0,0,0,0
2016-06-09,목,34,24,17.5,30.2,NA,35.85714286,9.59514,0,0,0,NA,0,0,0,17406,20547,17901,47,NA,0,0,0,0
2016-06-10,금,37,25.3,19.6,31.2,NA,33.57142857,13.36518,0,0,0,NA,0,0,0,17404,20548,17900,47,NA,0,0,0,0
2016-06-11,토,45,25.6,20.9,29.8,0,31.28571429,18.38675,0,0,0,NA,0,0,0,17402,20549,17899,47,NA,0,0,0,0
2016-06-12,일,39,24.9,23.1,27.4,0.2,29,17.20456,0,0,0,NA,0,0,0,17400,20550,17898,47,NA,0,0,0,0
2016-06-13,월,36,24.6,20.8,29.6,NA,29.14285714,9.01065,0,0,0,NA,0,0,0,17398,20551,17897,47,NA,0,0,0,0
2016-06-14,화,38,24.2,19.4,30.3,NA,29.28571429,9.19447,0,0,0,NA,0,0,0,17396,20552,17896,47,NA,0,0,0,0
2016-06-15,수,29,22.3,20.3,26.1,7.8,29.42857143,10.04314,0,0,0,NA,0,0,0,17394,20553,17895,47,NA,0,0,0,0
2016-06-16,목,30,21.7,19.1,25.8,0.1,29.57142857,9.39151,0,0,0,NA,0,0,0,17392,20554,17895,47,NA,0,0,0,0
2016-06-17,금,47,23.3,16.4,29.3,NA,29.71428571,11.80103,0,0,0,NA,0,0,0,17390,20555,17895,47,NA,0,0,0,0
2016-06-18,토,49,25.1,18.5,31,NA,29.85714286,15.96622,0,0,0,NA,0,0,0,17388,20556,17895,47,NA,0,0,0,0
2016-06-19,일,50,25.7,21.7,30.1,NA,30,14.30411,0,0,0,NA,0,0,0,17386,20557,17895,47,NA,0,0,0,0
2016-06-20,월,45,24.2,20,29.5,2.2,32.42857143,9.62266,0,0,0,NA,0,0,0,17384,20558,17895,47,NA,0,0,0,0
2016-06-21,화,37,26.1,19.7,32,NA,34.85714286,9.57863,0,0,0,NA,0,0,0,17382,20558,17895,47,NA,0,0,0,0
2016-06-22,수,31,25.4,23.2,31.1,0,37.28571429,9.9815,0,0,0,NA,0,0,0,17380,20558,17895,47,NA,0,0,0,0
2016-06-23,목,32,26.2,20.9,31.7,0,39.71428571,8.52302,0,0,0,NA,0,0,0,17378,20557,17895,47,NA,0,0,0,0
2016-06-24,금,38,22.2,19.4,24.8,43.3,42.14285714,11.55006,0,0,0,NA,0,0,1,17376,20556,17895,47,NA,0,0,0,0
2016-06-25,토,41,22.9,18.8,27.7,NA,44.57142857,13.57101,0,0,0,NA,0,0,1,17374,20555,17895,47,NA,0,0,0,0
2016-06-26,일,37,23.9,18.7,30,NA,47,12.33268,0,0,0,NA,0,0,1,17372,20554,17895,47,NA,0,0,0,0
2016-06-27,월,28,23.3,18.8,28.3,5.5,44.42857143,8.03209,0,0,0,NA,0,0,1,17370,20553,17895,47,NA,0,0,0,0
2016-06-28,화,35,24,18,30.1,NA,41.85714286,8.10694,0,0,0,NA,0,0,1,17368,20552,17895,46,NA,0,0,0,0
2016-06-29,수,29,24.8,21.2,28.2,NA,39.28571429,8.1862,0,0,0,NA,0,0,1,17366,20551,17895,46,NA,0,0,0,0
2016-06-30,목,24,25.5,23.1,29.2,1.3,36.71428571,9.55992,0,0,0,NA,0,0,1,17364,20550,17895,46,NA,0,0,0,0
2016-07-01,금,39,25,23.3,29.8,64,34.14285714,16.3779,0,0,0,NA,0,0,1,17362,20549,17896,46,NA,0,0,0,0
2016-07-02,토,36,24.5,22.2,28,11.3,31.57142857,14.03002,0,0,0,NA,0,0,1,17362,20548,17897,46,NA,0,0,0,0
2016-07-04,월,28,22.1,20,24.6,179.1,30.57142857,9.49498,0,0,0,NA,0,0,1,17362,20547,17898,46,NA,0,0,0,0
2016-07-05,화,49,25.8,22.1,30.4,14.5,32.14285714,11.12847,0,0,0,NA,0,0,1,17362,20546,17899,46,NA,0,0,0,0
2016-07-06,수,31,24.3,22.8,27.1,38.8,33.71428571,8.59787,0,0,0,NA,0,0,1,17362,20545,17900,46,NA,0,0,0,0
2016-07-07,목,31,25.7,22.6,30.3,3,35.28571429,8.37442,0,0,0,NA,0,0,1,17362,20544,17901,46,NA,0,0,0,0
2016-07-08,금,37,26.9,21.6,32.6,0.1,36.85714286,11.00409,0,0,0,NA,0,0,1,17362,20543,17902,46,NA,0,0,0,0
2016-07-09,토,34,27.5,22.7,33.1,NA,38.42857143,12.69593,0,0,0,NA,0,0,1,17362,20542,17903,46,NA,0,0,0,0
2016-07-10,일,26,27.2,22.2,32,NA,40,12.04319,0,0,0,NA,0,0,1,17362,20542,17904,46,NA,0,0,0,0
2016-07-11,월,26,27.1,23.9,32.9,0.3,38.42857143,8.80701,0,0,0,NA,0,0,1,17362,20542,17905,46,NA,0,0,0,0
2016-07-12,화,30,25.7,23.2,28.4,2.2,36.85714286,9.05138,0,0,0,NA,0,0,1,17362,20542,17904,46,NA,0,0,0,0
2016-07-13,수,17,26.3,23.1,30.4,NA,35.28571429,8.13776,0,0,0,NA,0,0,1,17362,20542,17903,46,NA,0,0,0,0
2016-07-14,목,20,26.1,22.1,31,NA,33.71428571,8.38873,0,0,0,NA,0,0,1,17362,20542,17903,46,NA,0,0,0,0
2016-07-15,금,31,25.9,22.7,30,1.3,32.14285714,11.63481,0,0,0,NA,0,0,1,17362,20542,17903,45,NA,0,0,0,0
2016-07-16,토,34,22.1,20.3,24.5,39,30.57142857,14.40868,0,0,0,NA,0,0,1,17362,20542,17903,45,NA,0,0,0,0
2016-07-17,일,50,23.3,21.1,26.4,0.5,29,16.10712,0,0,0,NA,0,1,1,17362,20542,17903,45,NA,0,0,0,0
2016-07-18,월,25,24.3,20.9,28.9,NA,29.71428571,8.24564,0,0,0,NA,0,0,1,17362,20542,17903,45,NA,0,0,0,0
2016-07-19,화,40,26.7,20.3,32.4,0,30.42857143,8.52743,0,0,0,NA,0,0,1,17362,20542,17903,45,NA,0,0,0,0
2016-07-20,수,24,27.3,23.8,31.8,0,31.14285714,8.6342,0,0,0,NA,0,0,1,17362,20542,17903,45,NA,0,0,0,0
2016-07-21,목,27,27,22.2,31.6,NA,31.85714286,8.69584,0,0,0,NA,0,0,1,17362,20542,17903,45,NA,0,0,0,0
2016-07-22,금,30,28.4,23.6,33.2,NA,32.57142857,10.82027,0,0,0,NA,0,0,1,17362,20542,17903,45,NA,0,0,0,0
2016-07-23,토,40,29.5,24.8,33.6,NA,33.28571429,15.80331,0,0,0,NA,0,0,1,17362,20542,17903,45,NA,0,0,0,0
2016-07-24,일,29,29.6,26.4,32.9,NA,34,13.35087,0,0,0,NA,0,0,1,17362,20542,17903,45,NA,0,0,0,0
2016-07-25,월,32,29.2,26.9,32.5,NA,34.28571429,10.61002,0,0,0,NA,0,0,1,17362,20541,17903,45,4345000,0,0,0,0
2016-07-26,화,39,29,24.2,33.3,NA,34.57142857,10.78284,0,0,0,NA,0,0,1,17362,20540,17903,45,NA,0,0,0,0
2016-07-27,수,46,28.7,25.9,31.8,0.1,34.85714286,16.88974,0,0,0,NA,0,1,1,17362,20539,17903,45,NA,0,0,0,0
2016-07-28,목,23,28.9,25.1,32.3,0,35.14285714,13.01734,0,0,0,NA,0,0,1,17362,20538,17903,45,NA,0,0,0,0
2016-07-29,금,40,28.2,24.1,32.5,0,35.42857143,14.93153,0,0,0,NA,0,0,1,17362,20537,17903,45,NA,0,0,0,0
2016-07-30,토,53,29.1,26.3,34,NA,35.71428571,18.3141,0,0,0,NA,0,0,1,17362,20536,17903,45,NA,0,0,0,0
2016-07-31,일,51,29.9,26.2,34.7,NA,36,18.37905,0,0,0,NA,0,0,1,17361,20535,17903,45,NA,0,0,0,0
2016-08-01,월,19,28.7,25.3,32.9,NA,37.57142857,16.85452,0,0,0,NA,0,0,1,17360,20534,17901,45,NA,0,0,0,0
2016-08-02,화,55,27.3,23.9,30.3,0.1,39.14285714,18.09616,0,0,0,NA,0,0,1,17361,20533,17899,45,NA,0,0,0,0
2016-08-03,수,38,28.3,23.2,34,0,40.71428571,15.15828,0,0,0,NA,0,0,1,17361,20532,17897,44,NA,0,0,0,0
2016-08-04,목,43,29.9,24.5,35.5,NA,42.28571429,14.46812,0,0,0,NA,0,0,1,17362,20532,17895,44,NA,0,0,0,0
2016-08-05,금,44,30.7,25.5,35.8,NA,43.85714286,16.42193,0,0,0,NA,0,0,1,17362,20532,17893,44,NA,0,0,0,0
2016-08-06,토,44,29.6,25.6,35.4,1,45.42857143,18.94152,0,0,0,NA,0,0,1,17363,20532,17891,44,NA,0,0,0,0
2016-08-07,일,61,28.8,24.3,34.9,6.7,47,19.25303,0,0,0,NA,0,0,1,17363,20532,17889,44,NA,0,0,0,0
2016-08-08,월,63,29.7,24.5,34.8,NA,47.85714286,16.46046,0,0,0,NA,0,0,1,17364,20532,17887,44,NA,0,0,0,0
2016-08-09,화,57,28.4,25.4,34.3,7.7,48.71428571,16.5298,0,0,0,NA,0,0,1,17364,20532,17885,44,NA,0,0,0,0
2016-08-10,수,36,29.3,25.2,34.6,NA,49.57142857,16.17316,0,0,0,NA,0,0,1,17365,20532,17883,44,NA,0,0,0,0
2016-08-11,목,40,29.9,24.4,35.6,NA,50.42857143,15.06582,0,0,0,NA,0,0,1,17365,20532,17881,44,NA,0,0,0,0
2016-08-12,금,46,30.3,24.9,36.5,NA,51.28571429,17.2739,0,0,0,NA,0,0,1,17366,20532,17879,44,NA,0,0,0,0
2016-08-13,토,54,30.2,25.2,36,NA,52.14285714,18.7599,0,0,0,NA,0,0,1,17366,20532,17877,44,NA,0,0,0,0
2016-08-14,일,57,29.9,26.1,35,NA,53,20.12592,0,0,0,NA,0,0,1,17367,20532,17875,44,NA,0,0,0,0
2016-08-15,월,48,30,26.5,35.5,NA,50,17.62504,0,0,0,NA,1,0,1,17367,20532,17873,44,NA,0,0,0,0
2016-08-16,화,46,29.9,26.1,35.5,0,47,18.49022,0,0,0,NA,0,1,1,17368,20532,17871,44,NA,0,0,0,0
2016-08-17,수,41,29.8,24.7,35.1,NA,44,13.57762,0,0,0,NA,0,0,1,17368,20532,17869,44,NA,0,0,0,0
2016-08-18,목,32,29.7,25.3,34.8,0,41,13.08119,0,0,0,NA,0,0,1,17369,20532,17867,44,NA,0,0,0,0
2016-08-19,금,45,30.3,25,37.3,NA,38,15.91779,0,0,0,NA,0,0,1,17369,20532,17864,44,NA,0,0,0,0
2016-08-20,토,50,31.2,26.2,37.6,NA,35,18.3086,0,0,0,NA,0,0,1,17370,20532,17861,44,NA,0,0,0,0
2016-08-21,일,48,29.7,25.2,34.9,NA,32,17.4115,0,0,0,NA,0,0,1,17370,20532,17858,44,NA,0,0,0,0
2016-08-22,월,43,30.3,24,36.7,NA,31.28571429,11.81644,0,0,0,NA,0,0,1,17371,20532,17855,44,NA,0,0,0,0
2016-08-23,화,39,28.8,25.4,33.4,13.7,30.57142857,11.49832,0,0,0,NA,0,0,1,17371,20532,17852,44,NA,0,0,0,0
2016-08-25,목,28,28.5,23.8,33.9,0,29.14285714,11.67664,0,0,0,NA,0,0,1,17372,20530,17846,44,NA,0,0,0,0
2016-08-26,금,55,22,19.1,27.4,17.2,28.42857143,15.27716,0,0,0,NA,0,0,1,17373,20529,17843,44,NA,0,0,0,0
2016-08-27,토,58,22.6,18,27.9,0,27.71428571,17.67567,0,0,0,NA,0,0,1,17373,20528,17840,44,NA,0,0,0,0
2016-08-28,일,49,20,17.8,24.5,3.7,27,18.32181,0,0,0,NA,0,0,1,17373,20527,17837,44,NA,0,0,0,0
2016-08-29,월,28,20.5,15.8,27.2,3.1,28,9.91106,0,0,0,NA,0,0,0,17373,20526,17834,44,NA,0,0,0,0
2016-08-30,화,42,19.6,16.6,22.6,0.6,29,11.80653,0,0,0,NA,0,0,0,17373,20525,17831,44,NA,0,0,0,0
2016-08-31,수,38,21.8,17.6,24.8,3.6,30,13.12632,0,0,0,NA,0,0,0,17373,20524,17828,44,NA,0,0,0,0
2016-09-01,목,43,26.6,22.9,31.5,0.7,31,14.79174,0,0,0,NA,0,0,0,17372,20523,17829,44,NA,0,0,0,0
2016-09-02,금,49,22.7,21.2,24.9,1.5,32,16.11923,0,0,0,NA,0,0,0,17371,20522,17830,44,NA,0,0,0,0
2016-09-03,토,55,25,20.8,30.3,0,33,18.65973,0,0,0,NA,0,0,0,17370,20521,17831,44,NA,0,0,0,0
2016-09-04,일,43,26.2,22.3,30.4,NA,34,17.15722,0,0,0,NA,0,0,0,17369,20520,17832,44,NA,0,0,0,0
2016-09-05,월,48,26.2,24,30.5,0,36.71428571,11.66674,0,0,0,NA,0,0,0,17368,20519,17833,44,NA,0,0,0,0
2016-09-06,화,49,24.4,21.5,28.1,NA,39.42857143,13.94527,0,0,0,NA,0,0,0,17367,20518,17834,44,NA,0,0,0,0
2016-09-07,수,39,23.7,19.8,27.8,0,42.14285714,11.84175,0,0,0,NA,0,0,0,17366,20517,17834,44,NA,0,0,0,0
2016-09-08,목,42,23.3,19.7,28.9,22.8,44.85714286,11.78561,0,0,0,NA,0,0,0,17365,20516,17834,44,NA,0,0,0,0
2016-09-09,금,36,23.9,20.2,28.8,0.7,47.57142857,15.64261,0,0,0,NA,0,0,0,17364,20515,17834,44,NA,0,0,0,0
2016-09-10,토,63,23.2,19.1,28.7,0.6,50.28571429,18.83035,0,0,0,NA,0,0,0,17363,20514,17834,44,NA,0,0,0,0
2016-09-11,일,44,23.9,19.6,28.5,NA,53,16.68391,0,0,0,NA,0,0,0,17362,20513,17834,44,NA,0,0,0,0
2016-09-12,월,41,23.5,21,27.8,9.8,49.14285714,12.0652,0,0,0,NA,0,0,0,17361,20512,17834,44,NA,0,0,0,0
2016-09-13,화,45,24.1,18.7,29.5,NA,45.28571429,12.6541,0,0,0,NA,0,0,0,17360,20511,17834,45,NA,0,0,0,0
2016-09-14,수,43,24.2,20.5,29.1,0,41.42857143,13.58202,0,0,0,NA,1,0,0,17359,20510,17834,45,NA,0,0,0,0
2016-09-15,목,56,23.5,18.4,28.7,NA,37.57142857,15.72626,0,0,0,NA,1,0,0,17358,20509,17834,45,NA,0,0,0,0
2016-09-16,금,49,22.4,20.7,25.4,6.9,33.71428571,18.99106,0,0,0,NA,1,0,0,17357,20508,17834,45,NA,0,0,0,0
2016-09-17,토,54,20.2,19.6,21.3,97.8,29.85714286,19.85624,0,0,0,NA,0,0,0,17356,20507,17834,45,NA,0,0,0,0
2016-09-18,일,48,19.1,18.1,20.7,12.5,26,16.19958,0,0,0,NA,0,0,0,17355,20506,17834,45,NA,0,0,0,0
2016-09-19,월,50,20,17.4,23.6,NA,28,9.64358,0,0,0,NA,0,0,0,17354,20505,17834,45,NA,0,0,0,0
2016-09-20,화,43,19.2,13.7,24.7,NA,30,8.85545,0,0,0,NA,0,0,0,17353,20503,17834,45,NA,0,0,0,0
2016-09-21,수,31,19.1,12.8,23.6,NA,32,8.74207,0,0,0,NA,0,0,0,17352,20501,17834,45,NA,0,0,0,0
2016-09-22,목,27,20.6,17.1,25.9,NA,34,8.55604,0,0,0,NA,0,0,0,17351,20499,17834,45,NA,0,0,0,0
2016-09-23,금,38,20.8,15.4,27,NA,36,11.94302,0,0,0,NA,0,0,0,17350,20498,17834,45,NA,0,0,0,0
2016-09-24,토,47,21.7,16.4,28.1,NA,38,15.1891,0,0,0,NA,0,0,0,17349,20497,17834,45,NA,0,0,0,0
2016-09-25,일,35,20.8,17.2,24.7,NA,40,13.88142,0,0,0,NA,0,0,0,17348,20496,17834,45,NA,0,0,0,0
2016-09-26,월,48,22.1,18.3,26.8,NA,38.42857143,9.13063,0,0,0,NA,0,0,0,17347,20495,17834,45,NA,0,0,0,0
2016-09-27,화,39,22.4,20.3,25.8,39.7,36.85714286,10.46032,0,0,0,NA,0,0,0,17346,20494,17834,45,NA,0,0,0,0
2016-09-28,수,30,21.8,18.1,26,0,35.28571429,9.25391,0,0,0,NA,0,0,0,17345,20493,17834,45,NA,0,0,0,0
2016-09-29,목,25,20.1,18,22,0,33.71428571,8.44487,0,0,0,NA,0,0,0,17344,20492,17834,45,NA,0,0,0,0
2016-09-30,금,37,17.6,16.2,18.5,3,32.14285714,12.07181,0,0,0,NA,0,0,0,17343,20491,17834,45,NA,0,0,0,0
2016-10-01,토,48,18.6,15.7,21.7,0.6,30.57142857,14.47252,0,0,0,NA,0,0,0,17347,20490,17833,45,NA,0,0,0,0
2016-10-02,일,47,20.7,17.6,23.4,0.5,29,16.75105,0,0,0,NA,0,0,0,17346,20489,17832,45,NA,0,0,0,0
2016-10-03,월,39,23.4,19.6,26.8,6.1,30.57142857,12.68712,0,0,0,NA,1,0,0,17345,20488,17831,45,NA,0,0,0,0
2016-10-04,화,37,22.1,17.7,27.9,NA,32.14285714,8.59787,0,0,0,NA,0,0,0,17344,20487,17830,45,NA,0,0,0,0
2016-10-05,수,26,19.6,17.7,24.3,21.6,33.71428571,9.16916,0,0,0,NA,0,0,0,17343,20486,17829,45,NA,0,0,0,0
2016-10-06,목,35,18.2,14.4,23.9,NA,35.28571429,9.2374,0,0,0,NA,0,0,0,17342,20485,17828,45,NA,0,0,0,0
2016-10-07,금,46,18.5,14.2,24.3,22.4,36.85714286,12.73886,0,0,0,NA,0,0,0,17341,20484,17827,45,NA,0,0,0,0
2016-10-08,토,57,17.2,14.2,21.8,32.3,38.42857143,14.69377,0,0,0,NA,0,0,0,17340,20483,17826,45,NA,0,0,0,0
2016-10-09,일,49,11.8,7.6,16.7,NA,40,13.08119,0,0,0,NA,1,0,0,17339,20482,17825,45,NA,0,0,0,0
2016-10-10,월,45,12.7,8.4,18.5,NA,38.28571429,8.80921,0,0,0,NA,0,0,0,17338,20481,17824,45,NA,0,0,0,0
2016-10-11,화,47,14.3,10.3,20.5,NA,36.57142857,9.75805,0,0,0,NA,0,0,0,17337,20480,17823,45,NA,0,0,0,0
2016-10-12,수,27,14.9,11,21,NA,34.85714286,8.46248,0,0,0,NA,0,0,0,17336,20479,17822,45,NA,0,0,0,0
2016-10-13,목,35,14.1,10.4,20.1,NA,33.14285714,8.3337,0,0,0,NA,0,0,0,17335,20478,17821,45,NA,0,0,0,0
2016-10-14,금,41,15.2,8.6,22.9,NA,31.42857143,11.00849,0,0,0,NA,0,0,0,17334,20477,17820,45,NA,0,0,0,0
2016-10-15,토,46,17.3,10.7,25.2,NA,29.71428571,13.67669,0,0,0,NA,0,0,0,17333,20476,17819,45,NA,0,0,0,0
2016-10-16,일,51,16.9,15.2,20.3,6.8,28,14.4428,0,0,0,NA,0,0,0,17332,20476,17818,45,NA,0,0,0,0
2016-10-17,월,24,17.6,14.5,23.2,1,27.28571429,8.35571,0,0,0,NA,0,0,0,17331,20476,17817,45,NA,0,0,0,0
2016-10-18,화,42,16.1,13,21.5,NA,26.57142857,8.02439,0,0,0,NA,0,0,0,17330,20476,17816,45,NA,0,0,0,0
2016-10-19,수,46,17.2,12.8,23.6,NA,25.85714286,8.9325,0,0,0,NA,0,0,0,17329,20476,17815,45,NA,0,0,0,0
2016-10-20,목,23,16.7,11.2,22.7,NA,25.14285714,9.01175,0,0,0,NA,0,0,0,17328,20476,17814,45,NA,0,0,0,0
2016-10-21,금,37,16.8,15.7,18.8,0,24.42857143,11.43888,0,0,0,NA,0,0,0,17327,20476,17813,45,NA,0,0,0,0
2016-10-22,토,35,17.5,14.3,22.1,NA,23.71428571,13.34316,0,0,0,NA,0,0,0,17326,20476,17812,45,NA,0,0,0,0
2016-10-23,일,43,15,11.4,17.9,1,23,14.49123,0,0,0,NA,0,0,0,17325,20476,17811,45,NA,0,0,0,0
2016-10-24,월,16,15.5,9.8,20.4,0,24.57142857,7.81194,0,0,0,NA,0,0,0,17324,20474,17810,45,NA,0,0,0,0
2016-10-25,화,37,14.7,12.3,20,21.4,26.14285714,8.45478,0,0,0,NA,0,0,0,17324,20472,17809,45,NA,0,0,0,0
2016-10-26,수,35,13.4,10.8,16.8,NA,27.71428571,7.63693,0,0,0,NA,0,0,0,17324,20470,17808,45,NA,0,0,0,0
2016-10-27,목,27,14.2,10.2,18,NA,29.28571429,7.52905,0,0,0,NA,0,0,0,17324,20468,17807,45,NA,0,0,0,0
2016-10-28,금,56,13.5,11.1,15.7,8.9,30.85714286,10.64305,0,0,0,NA,0,0,0,17324,20466,17805,45,NA,0,0,0,0
2016-10-29,토,38,9.2,6.1,13.5,NA,32.42857143,13.68769,0,0,0,NA,0,0,0,17324,20464,17803,45,NA,0,0,0,0
2016-10-30,일,51,7.1,1.2,14.5,NA,34,12.0641,0,0,0,NA,0,0,0,17324,20462,17801,45,NA,0,0,0,0
2016-10-31,월,36,7.8,4.9,10.4,0,32,8.00567,0,0,0,NA,0,0,0,17324,20460,17799,45,NA,0,0,0,0
2016-11-01,화,41,3.4,-0.7,9.4,NA,30,8.35131,0,0,0,NA,0,0,0,17320,20458,17798,45,NA,0,0,0,0
2016-11-02,수,27,5.1,-2.4,11.7,NA,28,7.85267,0,0,0,NA,0,0,0,17316,20456,17797,45,NA,0,0,0,0
2016-11-03,목,27,8.1,3.7,14.8,0,26,7.91211,0,0,0,NA,0,0,0,17312,20454,17796,45,NA,0,0,0,0
2016-11-04,금,44,9.9,2.7,17.4,NA,24,10.36346,0,0,0,NA,0,0,0,17308,20452,17795,45,NA,0,0,0,0
2016-11-05,토,47,13.3,8.7,19.2,NA,22,13.65467,0,0,0,NA,0,0,0,17304,20450,17794,45,NA,0,0,0,0
2016-11-06,일,51,13.3,9.8,18.2,NA,20,12.358,0,0,0,NA,0,0,0,17300,20448,17793,45,NA,0,0,0,0
2016-11-07,월,29,14.3,10.8,18.8,2.7,22.28571429,8.18179,0,0,0,NA,0,0,0,17296,20446,17792,45,NA,0,0,0,0
2016-11-08,화,46,6.9,0.9,12.3,5,24.57142857,8.44487,0,0,0,NA,0,0,0,17292,20444,17791,45,NA,0,0,0,0
2016-11-09,수,35,3.1,-3.1,9.8,NA,26.85714286,8.11245,0,0,0,NA,0,0,0,17288,20442,17790,45,NA,0,0,0,0
2016-11-10,목,35,6.8,2.4,12,5.2,29.14285714,8.51312,0,0,0,NA,0,0,0,17284,20440,17789,45,NA,0,0,0,0
2016-11-11,금,36,9.3,5.8,14.8,1.4,31.42857143,10.84778,0,0,0,NA,0,0,0,17280,20438,17788,45,NA,0,0,0,0
2016-11-12,토,56,9.7,2.7,18.6,NA,33.71428571,14.2953,0,0,0,NA,0,0,0,17276,20436,17787,45,NA,0,0,0,0
2016-11-13,일,65,12.1,6.6,18.1,NA,36,13.57762,0,0,0,NA,0,0,0,17272,20434,17786,45,NA,0,0,0,0
2016-11-14,월,38,15.3,9.5,21.9,0.1,35.57142857,8.16748,0,0,0,NA,0,0,0,17268,20432,17785,45,NA,0,0,0,0
2016-11-15,화,47,8.3,2.7,14.6,NA,35.14285714,8.69254,0,0,0,NA,0,0,0,17264,20430,17783,45,NA,0,0,0,0
2016-11-16,수,25,5.7,-0.5,12.9,NA,34.71428571,9.17026,0,0,0,NA,0,0,0,17260,20428,17781,45,NA,0,0,0,0
2016-11-17,목,33,8.1,3.3,15.4,NA,34.28571429,10.59682,0,0,0,NA,0,0,0,17256,20426,17779,45,NA,0,0,0,0
2016-11-18,금,42,9,3,13.8,8.7,33.85714286,12.27875,0,0,0,NA,0,0,0,17252,20424,17777,45,NA,0,0,0,0
2016-11-19,토,66,12.6,10.4,14.3,0.7,33.42857143,15.07683,0,0,0,NA,0,0,0,17248,20422,17775,45,NA,0,0,0,0
2016-11-20,일,42,11.5,6.7,16.4,NA,33,12.37781,0,0,0,NA,0,0,0,17244,20420,17773,45,NA,0,0,0,0
2016-11-21,월,37,8.7,5.5,11.6,0.1,34.42857143,8.77619,0,0,0,NA,0,0,0,17240,20419,17771,45,NA,0,0,0,0
2016-11-22,화,36,4.9,0.7,9.5,0,35.85714286,9.08,0,0,0,NA,0,0,0,17236,20418,17769,45,NA,0,0,0,0
2016-11-23,수,31,0.8,-3.3,6.2,NA,37.28571429,9.02166,0,0,0,NA,0,0,0,17232,20417,17767,45,NA,0,0,0,0
2016-11-24,목,27,-0.2,-4.9,5.2,NA,38.71428571,10.32493,0,0,0,NA,0,0,0,17228,20416,17765,45,NA,0,0,0,0
2016-11-25,금,38,1.4,-3.2,7.8,NA,40.14285714,12.49449,0,0,0,NA,0,0,0,17224,20415,17763,45,NA,0,0,0,0
